Date,Hour,Time,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
21/06/2019,6,21/06/2019 : 6  hours,26111,0,0.13,19,0,0,1,0,8,8,0,3
21/06/2019,6,21/06/2019 : 6  hours,32011,0,0.13,25,0,0,26,0,8,7,3,7
21/06/2019,6,21/06/2019 : 6  hours,11281,0,0.75,13,0,0,6,0,6,3,1,3
21/06/2019,6,21/06/2019 : 6  hours,23141,0,0.73,14,0,0,19,0,2,1,9,2
21/06/2019,6,21/06/2019 : 6  hours,35361,0,0.21,20,0,0,2,0,8,8,1,3
21/06/2019,6,21/06/2019 : 6  hours,20061,0,0.81,24,0,0,7,0,8,6,9,1
21/06/2019,6,21/06/2019 : 6  hours,37151,0,0.1,17,0,0,14,0,4,5,8,0
21/06/2019,6,21/06/2019 : 6  hours,31161,0,0.79,12,0,0,15,0,1,2,7,2
21/06/2019,6,21/06/2019 : 6  hours,21131,0,0.22,20,0,0,24,0,4,5,7,4
21/06/2019,6,21/06/2019 : 6  hours,28361,0,0.69,14,0,0,12,0,2,7,3,2
21/06/2019,6,21/06/2019 : 6  hours,23611,0,0.29,10,0,0,27,0,2,4,1,3
21/06/2019,6,21/06/2019 : 6  hours,32021,0,0.34,11,0,0,23,0,8,2,1,0
21/06/2019,6,21/06/2019 : 6  hours,39241,0,0.88,23,0,0,1,0,8,6,3,6
21/06/2019,6,21/06/2019 : 6  hours,18741,0,0.53,18,0,0,5,0,6,2,10,0
21/06/2019,6,21/06/2019 : 6  hours,30051,0,0.13,8,0,0,5,0,2,3,1,2
21/06/2019,6,21/06/2019 : 6  hours,12461,0,0.99,17,0,0,18,0,0,9,0,8
21/06/2019,6,21/06/2019 : 6  hours,19561,0,0.88,11,0,0,29,0,3,0,5,3
21/06/2019,6,21/06/2019 : 6  hours,39121,0,0.69,14,0,0,3,0,4,6,0,4
21/06/2019,6,21/06/2019 : 6  hours,10042,0,0.14,23,0,0,15,0,8,6,2,7
21/06/2019,6,21/06/2019 : 6  hours,12562,0,0.02,26,0,0,5,0,5,7,9,5
21/06/2019,6,21/06/2019 : 6  hours,26092,0,0.96,14,0,0,26,0,6,2,6,0
21/06/2019,6,21/06/2019 : 6  hours,31142,0,0.01,25,0,0,3,0,10,3,4,8
21/06/2019,6,21/06/2019 : 6  hours,34152,0,0.1,24,0,0,7,0,8,6,5,5
21/06/2019,6,21/06/2019 : 6  hours,31032,0,0.49,17,0,0,9,0,5,6,1,5
21/06/2019,6,21/06/2019 : 6  hours,26112,0,0.73,19,0,0,14,0,7,3,8,1
21/06/2019,6,21/06/2019 : 6  hours,32012,0,0.61,17,0,0,14,0,8,1,7,1
21/06/2019,6,21/06/2019 : 6  hours,11282,0,0.76,11,0,0,19,0,5,0,5,1
21/06/2019,6,21/06/2019 : 6  hours,23142,0,0.7,22,0,0,6,0,4,7,4,7
21/06/2019,6,21/06/2019 : 6  hours,35362,0,0.97,19,0,0,7,0,9,9,1,0
21/06/2019,6,21/06/2019 : 6  hours,20062,0,0.52,24,0,0,10,0,7,3,7,7
21/06/2019,6,21/06/2019 : 6  hours,37152,0,0.94,25,0,0,29,0,7,9,2,7
21/06/2019,6,21/06/2019 : 6  hours,31162,0,0.69,20,0,0,5,0,5,0,9,6
21/06/2019,6,21/06/2019 : 6  hours,21132,0,0.27,16,0,0,1,0,2,4,8,2
21/06/2019,6,21/06/2019 : 6  hours,28362,0,0.43,14,0,0,20,0,1,6,5,2
21/06/2019,6,21/06/2019 : 6  hours,23612,0,0.72,25,0,0,4,0,8,7,4,6
21/06/2019,6,21/06/2019 : 6  hours,32022,0,0.39,14,0,0,17,0,1,6,7,0
21/06/2019,6,21/06/2019 : 6  hours,39242,0,0.36,22,0,0,14,0,8,7,5,2
21/06/2019,6,21/06/2019 : 6  hours,18742,0,0.06,20,0,0,18,0,9,1,2,8
21/06/2019,6,21/06/2019 : 6  hours,30052,0,0.62,26,0,0,8,0,1,9,9,7
21/06/2019,6,21/06/2019 : 6  hours,12462,0,0.59,14,0,0,21,0,4,2,4,4
21/06/2019,6,21/06/2019 : 6  hours,19562,0,0.72,26,0,0,20,0,6,10,10,0
21/06/2019,6,21/06/2019 : 6  hours,39122,0,0.69,18,0,0,8,0,5,2,4,7
21/06/2019,6,21/06/2019 : 6  hours,10043,0,0.95,23,0,0,7,0,10,9,2,2
21/06/2019,6,21/06/2019 : 6  hours,12563,0,0.77,24,0,0,18,0,8,5,5,6
21/06/2019,6,21/06/2019 : 6  hours,26093,0,0.51,25,0,0,12,0,8,2,7,8
21/06/2019,6,21/06/2019 : 6  hours,31143,0,0.4,37,0,0,6,0,9,10,10,8
21/06/2019,6,21/06/2019 : 6  hours,34153,0,0.62,26,0,0,8,0,9,9,6,2
21/06/2019,6,21/06/2019 : 6  hours,31033,0,0.61,19,0,0,14,0,3,1,6,9
21/06/2019,6,21/06/2019 : 6  hours,26113,0,0.53,20,0,0,13,0,10,4,3,3
21/06/2019,6,21/06/2019 : 6  hours,32013,0,0.8,22,0,0,10,0,0,7,5,10
21/06/2019,6,21/06/2019 : 6  hours,11283,0,0.55,25,0,0,4,0,6,4,10,5
21/06/2019,6,21/06/2019 : 6  hours,23143,0,0.63,20,0,0,18,0,10,4,4,2
21/06/2019,6,21/06/2019 : 6  hours,35363,0,0.34,16,0,0,19,0,10,1,5,0
21/06/2019,6,21/06/2019 : 6  hours,20063,0,0.23,16,0,0,10,0,6,8,0,2
21/06/2019,6,21/06/2019 : 6  hours,37153,0,0.09,13,0,0,16,0,0,1,2,10
21/06/2019,6,21/06/2019 : 6  hours,31163,0,0.05,27,0,0,17,0,10,3,6,8
21/06/2019,6,21/06/2019 : 6  hours,21133,0,0.69,19,0,0,13,0,1,5,8,5
21/06/2019,6,21/06/2019 : 6  hours,28363,0,0.22,20,0,0,30,0,2,7,9,2
21/06/2019,6,21/06/2019 : 6  hours,23613,0,0.28,18,0,0,26,0,5,6,3,4
21/06/2019,6,21/06/2019 : 6  hours,32023,0,0.27,28,0,0,24,0,6,7,9,6
21/06/2019,6,21/06/2019 : 6  hours,39243,0,0.28,20,0,0,17,0,10,1,1,8
21/06/2019,6,21/06/2019 : 6  hours,18743,0,0.18,22,0,0,30,0,1,4,8,9
21/06/2019,6,21/06/2019 : 6  hours,30053,0,0.51,19,0,0,15,0,5,5,9,0
21/06/2019,6,21/06/2019 : 6  hours,12463,0,0.85,27,0,0,20,0,2,9,10,6
21/06/2019,6,21/06/2019 : 6  hours,19563,0,0.15,31,0,0,18,0,10,8,4,9
21/06/2019,6,21/06/2019 : 6  hours,39123,0,0.44,26,0,0,23,0,4,2,10,10
21/06/2019,7,21/06/2019 : 7  hours,10041,0,0.39,15,0,0,12,0,6,7,0,2
21/06/2019,7,21/06/2019 : 7  hours,12561,0,0.84,15,0,0,28,0,9,0,3,3
21/06/2019,7,21/06/2019 : 7  hours,26091,0,0.34,35,0,0,18,0,10,7,9,9
21/06/2019,7,21/06/2019 : 7  hours,31141,0,0.17,28,0,0,22,0,10,7,10,1
21/06/2019,7,21/06/2019 : 7  hours,34151,0,0.01,15,0,0,8,0,3,1,8,3
21/06/2019,7,21/06/2019 : 7  hours,31031,0,0.99,6,0,0,12,0,2,1,3,0
21/06/2019,7,21/06/2019 : 7  hours,26111,0,0.18,16,0,0,7,0,8,2,1,5
21/06/2019,7,21/06/2019 : 7  hours,32011,0,0.95,21,0,0,24,0,2,10,3,6
21/06/2019,7,21/06/2019 : 7  hours,11281,0,0.72,14,0,0,21,0,3,2,9,0
21/06/2019,7,21/06/2019 : 7  hours,23141,0,0.83,14,0,0,23,0,9,3,0,2
21/06/2019,7,21/06/2019 : 7  hours,35361,0,0.37,13,0,0,9,0,2,1,10,0
21/06/2019,7,21/06/2019 : 7  hours,20061,0,0.52,20,0,0,28,0,7,6,2,5
21/06/2019,7,21/06/2019 : 7  hours,37151,0,0.87,15,0,0,21,0,4,2,3,6
21/06/2019,7,21/06/2019 : 7  hours,31161,0,0.46,25,0,0,13,0,10,4,4,7
21/06/2019,7,21/06/2019 : 7  hours,21131,0,0.63,24,0,0,3,0,4,7,5,8
21/06/2019,7,21/06/2019 : 7  hours,28361,0,0.31,23,0,0,3,0,5,10,5,3
21/06/2019,7,21/06/2019 : 7  hours,23611,0,0.55,21,0,0,15,0,4,5,2,10
21/06/2019,7,21/06/2019 : 7  hours,32021,0,0.21,14,0,0,21,0,7,1,4,2
21/06/2019,7,21/06/2019 : 7  hours,39241,0,0.76,17,0,0,20,0,3,2,3,9
21/06/2019,7,21/06/2019 : 7  hours,18741,0,0.92,12,0,0,8,0,5,3,2,2
21/06/2019,7,21/06/2019 : 7  hours,30051,0,0.76,21,0,0,22,0,7,8,1,5
21/06/2019,7,21/06/2019 : 7  hours,12461,0,0.02,16,0,0,15,0,6,7,3,0
21/06/2019,7,21/06/2019 : 7  hours,19561,0,0.46,11,0,0,25,0,0,0,10,1
21/06/2019,7,21/06/2019 : 7  hours,39121,0,0.3,21,0,0,10,0,0,9,6,6
21/06/2019,7,21/06/2019 : 7  hours,10042,0,0.73,16,0,0,13,0,8,0,5,3
21/06/2019,7,21/06/2019 : 7  hours,12562,0,0.14,28,0,0,5,0,2,7,9,10
21/06/2019,7,21/06/2019 : 7  hours,26092,0,0.36,27,0,0,7,0,9,4,6,8
21/06/2019,7,21/06/2019 : 7  hours,31142,0,0.51,15,0,0,4,0,10,4,0,1
21/06/2019,7,21/06/2019 : 7  hours,34152,0,0.09,4,0,0,7,0,1,1,1,1
21/06/2019,7,21/06/2019 : 7  hours,31032,0,0.23,27,0,0,14,0,8,6,10,3
21/06/2019,7,21/06/2019 : 7  hours,26112,0,0.4,18,0,0,29,0,9,2,2,5
21/06/2019,7,21/06/2019 : 7  hours,32012,0,0.58,17,0,0,13,0,6,3,7,1
21/06/2019,7,21/06/2019 : 7  hours,11282,0,0.14,26,0,0,6,0,7,10,4,5
21/06/2019,7,21/06/2019 : 7  hours,23142,0,0.76,27,0,0,3,0,7,7,8,5
21/06/2019,7,21/06/2019 : 7  hours,35362,0,0.95,16,0,0,14,0,3,1,9,3
21/06/2019,7,21/06/2019 : 7  hours,20062,0,0.74,20,0,0,27,0,5,3,5,7
21/06/2019,7,21/06/2019 : 7  hours,37152,0,0.74,12,0,0,15,0,4,1,5,2
21/06/2019,7,21/06/2019 : 7  hours,31162,0,0.62,24,0,0,4,0,4,8,5,7
21/06/2019,7,21/06/2019 : 7  hours,21132,0,0.23,23,0,0,23,0,8,3,8,4
21/06/2019,7,21/06/2019 : 7  hours,28362,0,0.95,18,0,0,13,0,4,5,1,8
21/06/2019,7,21/06/2019 : 7  hours,23612,0,0.38,29,0,0,20,0,10,1,10,8
21/06/2019,7,21/06/2019 : 7  hours,32022,0,0.47,20,0,0,11,0,10,5,2,3
21/06/2019,7,21/06/2019 : 7  hours,39242,0,0.88,24,0,0,28,0,1,7,6,10
21/06/2019,7,21/06/2019 : 7  hours,18742,0,0.21,16,0,0,3,0,6,2,4,4
21/06/2019,7,21/06/2019 : 7  hours,30052,0,0.35,23,0,0,27,0,4,10,8,1
21/06/2019,7,21/06/2019 : 7  hours,12462,0,0.65,23,0,0,7,0,4,7,2,10
21/06/2019,7,21/06/2019 : 7  hours,19562,0,0.84,17,0,0,19,0,0,8,1,8
21/06/2019,7,21/06/2019 : 7  hours,39122,0,0.14,29,0,0,29,0,10,9,10,0
21/06/2019,7,21/06/2019 : 7  hours,10043,0,0.29,16,0,0,14,0,5,2,2,7
21/06/2019,7,21/06/2019 : 7  hours,12563,0,0.58,14,0,0,8,0,8,3,0,3
21/06/2019,7,21/06/2019 : 7  hours,26093,0,0.38,26,0,0,11,0,9,2,5,10
21/06/2019,7,21/06/2019 : 7  hours,31143,0,0.47,19,0,0,4,0,8,1,2,8
21/06/2019,7,21/06/2019 : 7  hours,34153,0,0.92,10,0,0,21,0,0,2,0,8
21/06/2019,7,21/06/2019 : 7  hours,31033,0,0.19,28,0,0,6,0,8,2,8,10
21/06/2019,7,21/06/2019 : 7  hours,26113,0,0.27,28,0,0,21,0,7,7,4,10
21/06/2019,7,21/06/2019 : 7  hours,32013,0,0.07,13,0,0,23,0,5,5,3,0
21/06/2019,7,21/06/2019 : 7  hours,11283,0,0.97,25,0,0,24,0,4,6,5,10
21/06/2019,7,21/06/2019 : 7  hours,23143,0,0.9,17,0,0,29,0,3,6,7,1
21/06/2019,7,21/06/2019 : 7  hours,35363,0,0.26,15,0,0,11,0,3,4,2,6
21/06/2019,7,21/06/2019 : 7  hours,20063,0,0.84,17,0,0,7,0,9,2,6,0
21/06/2019,7,21/06/2019 : 7  hours,37153,0,0.11,29,0,0,22,0,3,9,10,7
21/06/2019,7,21/06/2019 : 7  hours,31163,0,0.66,7,0,0,7,0,0,0,3,4
21/06/2019,7,21/06/2019 : 7  hours,21133,0,0.42,29,0,0,5,0,9,10,10,0
21/06/2019,7,21/06/2019 : 7  hours,28363,0,0.97,16,0,0,30,0,4,4,4,4
21/06/2019,7,21/06/2019 : 7  hours,23613,0,0.29,16,0,0,15,0,0,10,0,6
21/06/2019,7,21/06/2019 : 7  hours,32023,0,0.55,16,0,0,3,0,1,2,5,8
21/06/2019,7,21/06/2019 : 7  hours,39243,0,0.22,14,0,0,26,0,1,9,4,0
21/06/2019,7,21/06/2019 : 7  hours,18743,0,0.11,20,0,0,28,0,1,9,8,2
21/06/2019,7,21/06/2019 : 7  hours,30053,0,0.51,24,0,0,18,0,8,5,8,3
21/06/2019,7,21/06/2019 : 7  hours,12463,0,0.21,18,0,0,14,0,3,1,9,5
21/06/2019,7,21/06/2019 : 7  hours,19563,0,0.58,27,0,0,9,0,9,6,6,6
21/06/2019,7,21/06/2019 : 7  hours,39123,0,0.29,21,0,0,10,0,5,0,7,9
21/06/2019,8,21/06/2019 : 8  hours,10041,0,0.77,21,0,0,14,0,7,7,4,3
21/06/2019,8,21/06/2019 : 8  hours,12561,0,0.29,28,0,0,17,0,7,6,10,5
21/06/2019,8,21/06/2019 : 8  hours,26091,0,0.45,18,0,0,1,0,4,8,4,2
21/06/2019,8,21/06/2019 : 8  hours,31141,0,0.76,23,0,0,22,0,4,10,8,1
21/06/2019,8,21/06/2019 : 8  hours,34151,0,0.53,14,0,0,24,0,4,5,2,3
21/06/2019,8,21/06/2019 : 8  hours,31031,0,0.87,34,0,0,1,0,10,7,7,10
21/06/2019,8,21/06/2019 : 8  hours,26111,0,0.84,19,0,0,7,0,5,7,3,4
21/06/2019,8,21/06/2019 : 8  hours,32011,0,0.76,20,0,0,15,0,6,2,8,4
21/06/2019,8,21/06/2019 : 8  hours,11281,0,0.14,10,0,0,8,0,8,0,1,1
21/06/2019,8,21/06/2019 : 8  hours,23141,0,0.52,24,0,0,28,0,9,9,4,2
21/06/2019,8,21/06/2019 : 8  hours,35361,0,0.81,18,0,0,24,0,2,0,6,10
21/06/2019,8,21/06/2019 : 8  hours,20061,0,0.76,22,0,0,29,0,5,7,9,1
21/06/2019,8,21/06/2019 : 8  hours,37151,0,0.09,30,0,0,7,0,10,7,3,10
21/06/2019,8,21/06/2019 : 8  hours,31161,0,0.53,20,0,0,13,0,0,9,3,8
21/06/2019,8,21/06/2019 : 8  hours,21131,0,0.99,14,0,0,28,0,9,2,1,2
21/06/2019,8,21/06/2019 : 8  hours,28361,0,0.79,18,0,0,22,0,3,2,6,7
21/06/2019,8,21/06/2019 : 8  hours,23611,0,0.76,17,0,0,19,0,5,4,6,2
21/06/2019,8,21/06/2019 : 8  hours,32021,0,0.63,18,0,0,4,0,7,0,4,7
21/06/2019,8,21/06/2019 : 8  hours,39241,0,0.06,19,0,0,30,0,10,1,4,4
21/06/2019,8,21/06/2019 : 8  hours,18741,0,0.04,17,0,0,20,0,9,2,1,5
21/06/2019,8,21/06/2019 : 8  hours,30051,0,0.03,14,0,0,14,0,3,6,4,1
21/06/2019,8,21/06/2019 : 8  hours,12461,0,0.59,26,0,0,21,0,8,6,4,8
21/06/2019,8,21/06/2019 : 8  hours,19561,0,0.07,30,0,0,15,0,3,7,10,10
21/06/2019,8,21/06/2019 : 8  hours,39121,0,0.63,19,0,0,4,0,8,2,8,1
21/06/2019,8,21/06/2019 : 8  hours,10042,0,0.18,11,0,0,16,0,0,1,0,10
21/06/2019,8,21/06/2019 : 8  hours,12562,0,1,22,0,0,1,0,5,4,3,10
21/06/2019,8,21/06/2019 : 8  hours,26092,0,0.94,29,0,0,2,0,9,6,10,4
21/06/2019,8,21/06/2019 : 8  hours,31142,0,0.29,25,0,0,14,0,10,0,8,7
21/06/2019,8,21/06/2019 : 8  hours,34152,0,0.32,29,0,0,17,0,8,9,2,10
21/06/2019,8,21/06/2019 : 8  hours,31032,0,0.36,16,0,0,27,0,8,2,5,1
21/06/2019,8,21/06/2019 : 8  hours,26112,0,0.58,15,0,0,11,0,4,6,1,4
21/06/2019,8,21/06/2019 : 8  hours,32012,0,0.41,27,0,0,20,0,6,2,9,10
21/06/2019,8,21/06/2019 : 8  hours,11282,0,0.75,10,0,0,16,0,3,2,4,1
21/06/2019,8,21/06/2019 : 8  hours,23142,0,0.82,8,0,0,22,0,0,3,3,2
21/06/2019,8,21/06/2019 : 8  hours,35362,0,0.35,20,0,0,21,0,8,6,5,1
21/06/2019,8,21/06/2019 : 8  hours,20062,0,0.28,25,0,0,6,0,6,8,10,1
21/06/2019,8,21/06/2019 : 8  hours,37152,0,0.61,18,0,0,14,0,0,10,7,1
21/06/2019,8,21/06/2019 : 8  hours,31162,0,0.38,22,0,0,14,0,6,10,6,0
21/06/2019,8,21/06/2019 : 8  hours,21132,0,0.87,18,0,0,19,0,3,5,3,7
21/06/2019,8,21/06/2019 : 8  hours,28362,0,0.78,21,0,0,26,0,5,8,2,6
21/06/2019,8,21/06/2019 : 8  hours,23612,0,0.72,23,0,0,24,0,10,8,0,5
21/06/2019,8,21/06/2019 : 8  hours,32022,0,0.39,24,0,0,21,0,5,6,9,4
21/06/2019,8,21/06/2019 : 8  hours,39242,0,0.51,23,0,0,24,0,2,3,8,10
21/06/2019,8,21/06/2019 : 8  hours,18742,0,0.62,17,0,0,17,0,5,6,4,2
21/06/2019,8,21/06/2019 : 8  hours,30052,0,0.31,17,0,0,14,0,8,2,2,5
21/06/2019,8,21/06/2019 : 8  hours,12462,0,0.31,19,0,0,19,0,3,10,6,0
21/06/2019,8,21/06/2019 : 8  hours,19562,0,0.71,11,0,0,14,0,1,7,2,1
21/06/2019,8,21/06/2019 : 8  hours,39122,0,0.66,21,0,0,19,0,6,3,5,7
21/06/2019,8,21/06/2019 : 8  hours,10043,0,0.95,22,0,0,17,0,9,3,8,2
21/06/2019,8,21/06/2019 : 8  hours,12563,0,0.22,22,0,0,4,0,9,6,1,6
21/06/2019,8,21/06/2019 : 8  hours,26093,0,0.41,13,0,0,4,0,2,5,1,5
21/06/2019,8,21/06/2019 : 8  hours,31143,0,0.9,1,0,0,28,0,0,0,1,0
21/06/2019,8,21/06/2019 : 8  hours,34153,0,0.58,18,0,0,28,0,4,3,3,8
21/06/2019,8,21/06/2019 : 8  hours,31033,0,0.25,24,0,0,12,0,8,9,5,2
21/06/2019,8,21/06/2019 : 8  hours,26113,0,0.22,15,0,0,29,0,2,6,5,2
21/06/2019,8,21/06/2019 : 8  hours,32013,0,0.95,20,0,0,16,0,3,7,8,2
21/06/2019,8,21/06/2019 : 8  hours,11283,0,0.27,36,0,0,24,0,9,9,8,10
21/06/2019,8,21/06/2019 : 8  hours,23143,0,0.03,19,0,0,15,0,5,0,4,10
21/06/2019,8,21/06/2019 : 8  hours,35363,0,0.71,20,0,0,24,0,9,3,7,1
21/06/2019,8,21/06/2019 : 8  hours,20063,0,0.78,19,0,0,12,0,7,1,2,9
21/06/2019,8,21/06/2019 : 8  hours,37153,0,0.04,14,0,0,23,0,1,5,5,3
21/06/2019,8,21/06/2019 : 8  hours,31163,0,0.33,23,0,0,25,0,9,5,6,3
21/06/2019,8,21/06/2019 : 8  hours,21133,0,0.72,24,0,0,22,0,3,9,2,10
21/06/2019,8,21/06/2019 : 8  hours,28363,0,0.63,12,0,0,19,0,1,3,1,7
21/06/2019,8,21/06/2019 : 8  hours,23613,0,0.82,23,0,0,5,0,9,7,6,1
21/06/2019,8,21/06/2019 : 8  hours,32023,0,0.47,21,0,0,12,0,7,0,10,4
21/06/2019,8,21/06/2019 : 8  hours,39243,0,0.12,28,0,0,27,0,9,1,10,8
21/06/2019,8,21/06/2019 : 8  hours,18743,0,0.64,21,0,0,28,0,10,2,6,3
21/06/2019,8,21/06/2019 : 8  hours,30053,0,0.28,13,0,0,28,0,2,9,2,0
21/06/2019,8,21/06/2019 : 8  hours,12463,0,0.72,9,0,0,7,0,0,6,1,2
21/06/2019,8,21/06/2019 : 8  hours,19563,0,0.04,25,0,0,21,0,10,2,9,4
21/06/2019,8,21/06/2019 : 8  hours,39123,0,0.68,12,0,0,29,0,1,2,5,4
21/06/2019,9,21/06/2019 : 9  hours,10041,0,0.35,25,0,0,19,0,8,8,5,4
21/06/2019,9,21/06/2019 : 9  hours,12561,0,0.29,16,0,0,1,0,6,1,0,9
21/06/2019,9,21/06/2019 : 9  hours,26091,0,0.78,13,0,0,13,0,2,6,1,4
21/06/2019,9,21/06/2019 : 9  hours,31141,0,0.81,17,0,0,16,0,0,10,2,5
21/06/2019,9,21/06/2019 : 9  hours,34151,0,0.03,25,0,0,13,0,9,8,8,0
21/06/2019,9,21/06/2019 : 9  hours,31031,0,0.29,18,0,0,10,0,4,3,8,3
21/06/2019,9,21/06/2019 : 9  hours,26111,0,0.2,15,0,0,15,0,4,6,2,3
21/06/2019,9,21/06/2019 : 9  hours,32011,0,0.04,18,0,0,8,0,4,2,10,2
21/06/2019,9,21/06/2019 : 9  hours,11281,0,0.46,24,0,0,1,0,1,4,9,10
21/06/2019,9,21/06/2019 : 9  hours,23141,0,0.64,24,0,0,23,0,9,6,1,8
21/06/2019,9,21/06/2019 : 9  hours,35361,0,0.64,25,0,0,14,0,1,7,10,7
21/06/2019,9,21/06/2019 : 9  hours,20061,0,0.29,19,0,0,15,0,10,5,2,2
21/06/2019,9,21/06/2019 : 9  hours,37151,0,0.95,16,0,0,19,0,2,5,5,4
21/06/2019,9,21/06/2019 : 9  hours,31161,0,0.53,13,0,0,25,0,8,1,1,3
21/06/2019,9,21/06/2019 : 9  hours,21131,0,0.6,19,0,0,10,0,3,3,5,8
21/06/2019,9,21/06/2019 : 9  hours,28361,0,0.92,33,0,0,13,0,9,9,7,8
21/06/2019,9,21/06/2019 : 9  hours,23611,0,0.72,23,0,0,17,0,4,9,7,3
21/06/2019,9,21/06/2019 : 9  hours,32021,0,0.92,9,0,0,12,0,1,0,7,1
21/06/2019,9,21/06/2019 : 9  hours,39241,0,0.33,32,0,0,18,0,7,10,6,9
21/06/2019,9,21/06/2019 : 9  hours,18741,0,0.71,28,0,0,15,0,8,4,6,10
21/06/2019,9,21/06/2019 : 9  hours,30051,0,0.75,11,0,0,28,0,1,0,5,5
21/06/2019,9,21/06/2019 : 9  hours,12461,0,0.75,9,0,0,10,0,4,5,0,0
21/06/2019,9,21/06/2019 : 9  hours,19561,0,0.01,21,0,0,15,0,4,2,8,7
21/06/2019,9,21/06/2019 : 9  hours,39121,0,0.23,22,0,0,3,0,3,10,1,8
21/06/2019,9,21/06/2019 : 9  hours,10042,0,0.31,22,0,0,7,0,8,2,2,10
21/06/2019,9,21/06/2019 : 9  hours,12562,0,0.61,22,0,0,1,0,6,4,4,8
21/06/2019,9,21/06/2019 : 9  hours,26092,0,0.21,18,0,0,29,0,7,2,5,4
21/06/2019,9,21/06/2019 : 9  hours,31142,0,0.13,6,0,0,28,0,1,2,3,0
21/06/2019,9,21/06/2019 : 9  hours,34152,0,0.11,19,0,0,8,0,4,3,4,8
21/06/2019,9,21/06/2019 : 9  hours,31032,0,0.98,31,0,0,9,0,6,10,9,6
21/06/2019,9,21/06/2019 : 9  hours,26112,0,0.61,12,0,0,7,0,1,5,5,1
21/06/2019,9,21/06/2019 : 9  hours,32012,0,0.68,18,0,0,14,0,6,8,2,2
21/06/2019,9,21/06/2019 : 9  hours,11282,0,0.32,21,0,0,2,0,7,7,5,2
21/06/2019,9,21/06/2019 : 9  hours,23142,0,0.39,22,0,0,27,0,6,7,5,4
21/06/2019,9,21/06/2019 : 9  hours,35362,0,0.42,20,0,0,23,0,4,4,3,9
21/06/2019,9,21/06/2019 : 9  hours,20062,0,0.8,25,0,0,19,0,4,4,9,8
21/06/2019,9,21/06/2019 : 9  hours,37152,0,0.1,34,0,0,6,0,8,8,9,9
21/06/2019,9,21/06/2019 : 9  hours,31162,0,0.02,16,0,0,30,0,5,3,1,7
21/06/2019,9,21/06/2019 : 9  hours,21132,0,0.67,12,0,0,18,0,0,2,5,5
21/06/2019,9,21/06/2019 : 9  hours,28362,0,0.65,22,0,0,23,0,10,1,2,9
21/06/2019,9,21/06/2019 : 9  hours,23612,0,0.09,23,0,0,27,0,5,4,10,4
21/06/2019,9,21/06/2019 : 9  hours,32022,0,0.82,19,0,0,21,0,9,2,6,2
21/06/2019,9,21/06/2019 : 9  hours,39242,0,0.8,18,0,0,8,0,3,2,8,5
21/06/2019,9,21/06/2019 : 9  hours,18742,0,0.52,14,0,0,7,0,1,3,5,5
21/06/2019,9,21/06/2019 : 9  hours,30052,0,0.37,11,0,0,3,0,6,1,0,4
21/06/2019,9,21/06/2019 : 9  hours,12462,0,0.14,10,0,0,24,0,3,0,4,3
21/06/2019,9,21/06/2019 : 9  hours,19562,0,0.47,21,0,0,11,0,4,8,1,8
21/06/2019,9,21/06/2019 : 9  hours,39122,0,0.79,19,0,0,1,0,2,7,4,6
21/06/2019,9,21/06/2019 : 9  hours,10043,0,0.97,16,0,0,23,0,0,7,8,1
21/06/2019,9,21/06/2019 : 9  hours,12563,0,0.88,21,0,0,30,0,2,10,7,2
21/06/2019,9,21/06/2019 : 9  hours,26093,0,0.29,23,0,0,23,0,9,3,2,9
21/06/2019,9,21/06/2019 : 9  hours,31143,0,0.18,23,0,0,24,0,7,5,5,6
21/06/2019,9,21/06/2019 : 9  hours,34153,0,0.89,24,0,0,2,0,9,4,8,3
21/06/2019,9,21/06/2019 : 9  hours,31033,0,0.19,25,0,0,5,0,5,7,8,5
21/06/2019,9,21/06/2019 : 9  hours,26113,0,0.37,24,0,0,29,0,7,7,4,6
21/06/2019,9,21/06/2019 : 9  hours,32013,0,0.51,18,0,0,21,0,5,0,3,10
21/06/2019,9,21/06/2019 : 9  hours,11283,0,0.18,11,0,0,20,0,4,5,1,1
21/06/2019,9,21/06/2019 : 9  hours,23143,0,0.6,23,0,0,19,0,9,9,5,0
21/06/2019,9,21/06/2019 : 9  hours,35363,0,0.75,24,0,0,2,0,10,0,8,6
21/06/2019,9,21/06/2019 : 9  hours,20063,0,0.4,23,0,0,9,0,8,0,10,5
21/06/2019,9,21/06/2019 : 9  hours,37153,0,0.84,7,0,0,9,0,1,1,2,3
21/06/2019,9,21/06/2019 : 9  hours,31163,0,0.22,18,0,0,3,0,8,9,0,1
21/06/2019,9,21/06/2019 : 9  hours,21133,0,0.88,20,0,0,14,0,3,7,2,8
21/06/2019,9,21/06/2019 : 9  hours,28363,0,0.86,16,0,0,10,0,5,2,5,4
21/06/2019,9,21/06/2019 : 9  hours,23613,0,0.29,13,0,0,27,0,0,8,1,4
21/06/2019,9,21/06/2019 : 9  hours,32023,0,0.71,5,0,0,21,0,0,4,0,1
21/06/2019,9,21/06/2019 : 9  hours,39243,0,0.15,17,0,0,17,0,4,9,0,4
21/06/2019,9,21/06/2019 : 9  hours,18743,0,0.17,10,0,0,9,0,1,6,0,3
